circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,141.0,51.0,90.0,2.0,1.7509784698486328
40,387.0,126.0,261.0,2.0,3.4637975692749023
50,747.0,325.0,422.0,3.0,4.837305545806885
60,1306.0,422.0,884.0,3.0,8.47599172592163
70,1795.0,625.0,1170.0,3.0,12.315155029296875
80,2651.0,938.0,1713.0,4.0,21.689695119857788
90,3406.0,1187.0,2219.0,4.0,26.567360162734985
100,4548.0,1576.0,2972.0,5.0,76.73590445518494
