circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,150.0,50.0,100.0,2.0,1.6862633228302002
40,393.0,106.0,287.0,2.0,3.422592878341675
50,742.0,317.0,425.0,3.0,4.984689950942993
60,1295.0,448.0,847.0,3.0,8.712519884109497
70,1798.0,643.0,1155.0,3.0,14.733490467071533
80,2642.0,963.0,1679.0,4.0,18.732406854629517
90,3398.0,1107.0,2291.0,4.0,30.994980573654175
100,4507.0,1641.0,2866.0,5.0,53.189255237579346
