circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,10862.0,2697.0,8165.0,18.0,588.0061287879944
40,19330.0,4575.0,14755.0,23.0,1133.6251583099365
50,29239.0,7215.0,22024.0,29.0,1907.0922920703888
60,41326.0,10086.0,31240.0,35.0,2987.2247784137726
70,52582.0,13697.0,38885.0,40.0,4302.233325242996
80,65659.0,17447.0,48212.0,46.0,5927.661222219467
90,79159.0,21687.0,57472.0,52.0,7952.9367780685425
100,93599.0,26555.0,67044.0,58.0,10374.861596822739
