circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,10964.0,2587.0,8377.0,18.0,586.0884499549866
40,19401.0,4632.0,14769.0,23.0,1132.8853759765625
50,29525.0,7191.0,22334.0,29.0,1916.4132628440857
60,41019.0,10169.0,30850.0,35.0,2985.305958509445
70,53127.0,13571.0,39556.0,40.0,4314.368941068649
80,65164.0,17570.0,47594.0,46.0,5930.952012062073
90,78869.0,21730.0,57139.0,52.0,7969.672033786774
100,93855.0,26510.0,67345.0,58.0,10364.397440433502
