circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,239.0,72.0,167.0,3.0,7.138488531112671
40,541.0,166.0,375.0,3.0,12.66379690170288
50,1018.0,280.0,738.0,4.0,20.035979986190796
60,1600.0,452.0,1148.0,5.0,29.180504083633423
70,2329.0,680.0,1649.0,5.0,40.39492440223694
80,3183.0,871.0,2312.0,6.0,53.89609336853027
90,4167.0,1146.0,3021.0,7.0,68.82519149780273
100,5381.0,1507.0,3874.0,7.0,85.8591377735138
