circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,2784.0,1077.0,1707.0,2.0,94.93590140342712
40,5502.0,2452.0,3050.0,3.0,252.9065272808075
50,10867.0,4543.0,6324.0,3.0,284.224333524704
60,17043.0,7558.0,9485.0,4.0,366.56703543663025
70,25043.0,11090.0,13953.0,4.0,487.81132912635803
80,36805.0,14395.0,22410.0,5.0,907.1048905849457
90,46100.0,18730.0,27370.0,5.0,1338.9079105854034
100,64813.0,22817.0,41996.0,6.0,1296.68474817276
