circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,44.0,0.0,44.0,2.0,3.706735610961914
40,83.0,0.0,83.0,2.0,19.083316564559937
50,171.0,19.0,152.0,3.0,43.37539005279541
60,220.0,11.0,209.0,3.0,60.8492865562439
70,261.0,25.0,236.0,3.0,82.17586708068848
80,346.0,18.0,328.0,4.0,114.01341462135315
90,393.0,27.0,366.0,4.0,150.02570915222168
100,480.0,39.0,441.0,5.0,183.71844816207886
