circuit_size,mean_y_local_reg,mean_telegate_cost,mean_teledata_cost,mean_num_qpu,mean_time
30,44.72222222222222,0.05555555555555555,44.666666666666664,2.0,41.30170800950792
40,84.55555555555556,0.16666666666666666,84.38888888888889,2.0,108.17228078842163
50,168.94444444444446,15.166666666666666,153.77777777777777,3.0,179.829625248909
60,223.05555555555554,15.833333333333334,207.22222222222223,3.0,250.96663325362735
70,246.38888888888889,13.833333333333334,232.55555555555554,3.0,335.61141591601904
80,346.94444444444446,22.166666666666668,324.77777777777777,4.0,441.0620559453964
90,396.22222222222223,24.5,371.72222222222223,4.0,487.4884940120909
100,476.05555555555554,34.388888888888886,441.6666666666667,5.0,582.1952722469965
