circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,46.0,0.0,46.0,2.0,52.9119656085968
40,84.0,0.0,84.0,2.0,111.08948564529419
50,167.0,9.0,158.0,3.0,180.4870994091034
60,233.0,21.0,212.0,3.0,250.49600911140442
70,234.0,10.0,224.0,3.0,334.36787271499634
80,339.0,17.0,322.0,4.0,440.05192947387695
90,405.0,21.0,384.0,4.0,483.8980567455292
100,485.0,54.0,431.0,5.0,531.0998530387878
