circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,44.0,0.0,44.0,2.0,3.8270106315612793
40,86.0,0.0,86.0,2.0,19.753616094589233
50,152.0,2.0,150.0,3.0,43.698943853378296
60,229.0,14.0,215.0,3.0,61.647581815719604
70,234.0,8.0,226.0,3.0,82.17481112480164
80,367.0,16.0,351.0,4.0,111.53553342819214
90,409.0,27.0,382.0,4.0,138.1915202140808
100,464.0,39.0,425.0,5.0,171.70250058174133
