buffer_id,Buffer_times,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
1,-1,96,0,96,3,1.935744047164917
2,-1,96,0,96,3,1.935744047164917
3,-1,96,0,96,3,1.935744047164917
4,-1,96,0,96,3,1.935744047164917
5,-1,96,0,96,3,1.935744047164917
6,-1,96,0,96,3,1.935744047164917
7,-1,96,0,96,3,1.935744047164917
8,-1,96,0,96,3,1.935744047164917
9,-1,96,0,96,3,1.935744047164917
10,-1,96,0,96,3,1.935744047164917
11,-1,96,0,96,3,1.935744047164917
12,-1,96,0,96,3,1.935744047164917
13,-1,96,0,96,3,1.935744047164917
14,-1,96,0,96,3,1.935744047164917
15,-1,96,0,96,3,1.935744047164917
16,-1,96,0,96,3,1.935744047164917
17,-1,96,0,96,3,1.935744047164917
18,-1,96,0,96,3,1.935744047164917
19,-1,96,0,96,3,1.935744047164917
20,-1,96,0,96,3,1.935744047164917
21,-1,96,0,96,3,1.935744047164917
22,-1,96,0,96,3,1.935744047164917
23,-1,96,0,96,3,1.935744047164917
24,-1,96,0,96,3,1.935744047164917
25,-1,96,0,96,3,1.935744047164917
26,-1,96,0,96,3,1.935744047164917
27,-1,96,0,96,3,1.935744047164917
28,-1,96,0,96,3,1.935744047164917
29,-1,96,0,96,3,1.935744047164917
30,-1,96,0,96,3,1.935744047164917
31,-1,96,0,96,3,1.935744047164917
32,-1,96,0,96,3,1.935744047164917
33,-1,96,0,96,3,1.935744047164917
34,-1,96,0,96,3,1.935744047164917
35,-1,96,0,96,3,1.935744047164917
36,-1,96,0,96,3,1.935744047164917
37,-1,96,0,96,3,1.935744047164917
38,-1,96,0,96,3,1.935744047164917
39,-1,96,0,96,3,1.935744047164917
40,-1,96,0,96,3,1.935744047164917
41,-1,96,0,96,3,1.935744047164917
42,-1,96,0,96,3,1.935744047164917
43,-1,96,0,96,3,1.935744047164917
44,-1,96,0,96,3,1.935744047164917
45,-1,96,0,96,3,1.935744047164917
46,-1,96,0,96,3,1.935744047164917
47,-1,96,0,96,3,1.935744047164917
48,-1,96,0,96,3,1.935744047164917
49,-1,96,0,96,3,1.935744047164917
50,-1,96,0,96,3,1.935744047164917
51,-1,96,0,96,3,1.935744047164917
52,-1,96,0,96,3,1.935744047164917
53,0,96,0,96,3,1.935744047164917
54,0,96,0,96,3,1.935744047164917
55,0,96,0,96,3,1.935744047164917
56,0,96,0,96,3,1.935744047164917
57,0,96,0,96,3,1.935744047164917
58,0,96,0,96,3,1.935744047164917
59,0,96,0,96,3,1.935744047164917
60,0,96,0,96,3,1.935744047164917
61,0,96,0,96,3,1.935744047164917
62,0,96,0,96,3,1.935744047164917
63,0,96,0,96,3,1.935744047164917
64,-1,96,0,96,3,1.935744047164917
65,0,96,0,96,3,1.935744047164917
66,0,96,0,96,3,1.935744047164917
67,0,96,0,96,3,1.935744047164917
68,0,96,0,96,3,1.935744047164917
69,0,96,0,96,3,1.935744047164917
70,0,96,0,96,3,1.935744047164917
71,0,96,0,96,3,1.935744047164917
72,1,96,0,96,3,1.935744047164917
73,0,96,0,96,3,1.935744047164917
74,0,96,0,96,3,1.935744047164917
75,0,96,0,96,3,1.935744047164917
76,-1,96,0,96,3,1.935744047164917
77,0,96,0,96,3,1.935744047164917
78,1,96,0,96,3,1.935744047164917
79,0,96,0,96,3,1.935744047164917
80,0,96,0,96,3,1.935744047164917
81,0,96,0,96,3,1.935744047164917
82,0,96,0,96,3,1.935744047164917
83,0,96,0,96,3,1.935744047164917
84,-1,96,0,96,3,1.935744047164917
85,0,96,0,96,3,1.935744047164917
86,0,96,0,96,3,1.935744047164917
