circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time,run_id
30,304.0,19.0,285.0,8.0,4.915469646453857,9
40,521.0,30.0,491.0,10.0,118.20264077186584,12
50,779.0,47.0,732.0,12.0,211.79688143730164,8
60,1050.0,85.0,965.0,14.0,138.2198338508606,17
70,1341.0,106.0,1235.0,16.0,252.74454927444455,3
80,1667.0,158.0,1509.0,18.0,583.6618342399597,13
90,2007.0,204.0,1803.0,20.0,127.86273694038393,2
100,2430.0,306.0,2124.0,22.0,144.59547328948975,6
