circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,273.0,2.0,271.0,8.0,4.6213624477386475
40,519.0,33.0,486.0,10.0,29.410552501678467
50,746.0,33.0,713.0,12.0,53.94279170036316
60,1010.0,48.0,962.0,14.0,80.08511638641357
70,1247.0,47.0,1200.0,16.0,111.36361241340637
80,1581.0,116.0,1465.0,18.0,149.16982531547546
90,1920.0,160.0,1760.0,20.0,192.06465601921082
100,2345.0,267.0,2078.0,22.0,245.26798510551453
