circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,286.0,11.0,275.0,8.0,4.582954168319702
40,497.0,27.0,470.0,10.0,29.146066904067993
50,770.0,50.0,720.0,12.0,54.23392105102539
60,1002.0,54.0,948.0,14.0,79.61194348335266
70,1305.0,68.0,1237.0,16.0,110.56750702857971
80,1606.0,116.0,1490.0,18.0,148.71209239959717
90,1899.0,161.0,1738.0,20.0,192.13659501075745
100,2312.0,238.0,2074.0,22.0,245.5195803642273
