circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,286.0,11.0,275.0,8.0,5.719552278518677
40,497.0,27.0,470.0,10.0,138.66429829597473
50,770.0,50.0,720.0,12.0,214.46588349342346
60,1002.0,54.0,948.0,14.0,143.97554874420166
70,1305.0,68.0,1237.0,16.0,387.08567786216736
80,1606.0,116.0,1490.0,18.0,364.181161403656
90,1899.0,161.0,1738.0,20.0,117.02145457267761
100,2312.0,238.0,2074.0,22.0,88.08454179763794
