circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,273.0,2.0,271.0,8.0,4.455870151519775
40,519.0,33.0,486.0,10.0,28.133238792419434
50,746.0,33.0,713.0,12.0,53.56490993499756
60,1010.0,48.0,962.0,14.0,79.00915575027466
70,1247.0,47.0,1200.0,16.0,110.3715512752533
80,1581.0,116.0,1465.0,18.0,149.43947458267212
90,1920.0,160.0,1760.0,20.0,193.50038027763367
100,2345.0,267.0,2078.0,22.0,244.2439420223236
