circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,521.0,197.0,324.0,7.0,1.2359282970428467
40,1064.0,304.0,760.0,9.0,2.3179931640625
50,1709.0,429.0,1280.0,12.0,3.6470086574554443
60,2639.0,673.0,1966.0,14.0,5.675523996353149
70,3712.0,870.0,2842.0,17.0,7.877914190292358
80,5140.0,1191.0,3949.0,19.0,11.122365236282349
90,6605.0,1362.0,5243.0,22.0,13.708109617233276
100,8353.0,1746.0,6607.0,24.0,31.39581036567688
