circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,314.0,102.0,212.0,2.0,1.9201159477233887
40,652.0,172.0,480.0,2.0,3.421778678894043
50,1182.0,308.0,874.0,3.0,5.293402433395386
60,2011.0,444.0,1567.0,4.0,8.869181394577026
70,2836.0,670.0,2166.0,4.0,9.741341829299927
80,3951.0,949.0,3002.0,5.0,12.692394971847534
90,5406.0,1058.0,4348.0,6.0,13.670423984527588
100,6767.0,1293.0,5474.0,7.0,14.017878532409668
