circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,224.0,72.0,152.0,1.0,0.9191653728485107
40,495.0,190.0,305.0,2.0,1.834346055984497
50,892.0,320.0,572.0,2.0,2.701709270477295
60,1490.0,533.0,957.0,3.0,4.472054481506348
70,2120.0,751.0,1369.0,3.0,6.080361843109131
80,2996.0,979.0,2017.0,4.0,8.324913263320923
90,3923.0,1412.0,2511.0,5.0,11.115707874298096
100,5020.0,1639.0,3381.0,5.0,13.272455215454102
