circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,503.0,199.0,304.0,7.0,1.1803839206695557
40,957.0,374.0,583.0,9.0,2.3736464977264404
50,1528.0,571.0,957.0,12.0,3.709117889404297
60,2359.0,888.0,1471.0,14.0,5.859609127044678
70,3241.0,1170.0,2071.0,17.0,8.149978399276733
80,4423.0,1619.0,2804.0,19.0,11.620511770248413
90,5638.0,1975.0,3663.0,22.0,14.452814102172852
100,7133.0,2497.0,4636.0,24.0,19.035117387771606
