circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,135.0,49.0,86.0,1.0,0.9605593681335449
40,387.0,136.0,251.0,1.0,1.7574453353881836
50,662.0,248.0,414.0,1.0,2.858187437057495
60,1260.0,431.0,829.0,2.0,4.367535829544067
70,1790.0,641.0,1149.0,2.0,5.666428565979004
80,2652.0,964.0,1688.0,3.0,8.494200944900513
90,3392.0,1109.0,2283.0,3.0,9.711020708084106
100,4496.0,1650.0,2846.0,4.0,14.131562232971191
