circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,154.0,42.0,112.0,1.0,0.9245398044586182
40,429.0,106.0,323.0,1.0,1.7050271034240723
50,758.0,291.0,467.0,2.0,2.788642168045044
60,1441.0,337.0,1104.0,2.0,4.200026750564575
70,2200.0,524.0,1676.0,2.0,5.6728668212890625
80,3244.0,761.0,2483.0,3.0,8.578370809555054
90,4308.0,863.0,3445.0,3.0,10.179005861282349
100,5939.0,1257.0,4682.0,4.0,18.834574460983276
