circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,241.0,83.0,158.0,2.0,0.9817218780517578
40,573.0,204.0,369.0,2.0,1.7866566181182861
50,1026.0,361.0,665.0,3.0,2.8239972591400146
60,1644.0,589.0,1055.0,4.0,4.7107994556427
70,2332.0,826.0,1506.0,4.0,6.354126214981079
80,3229.0,1079.0,2150.0,5.0,8.534205675125122
90,4249.0,1463.0,2786.0,6.0,11.01427698135376
100,5357.0,1852.0,3505.0,7.0,14.903447151184082
