circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,0.0,0.0,0.0,0.0,0.8414273262023926
40,301.0,90.0,211.0,1.0,1.7105016708374023
50,617.0,220.0,397.0,1.0,2.4671573638916016
60,1078.0,396.0,682.0,2.0,4.279428958892822
70,1715.0,575.0,1140.0,2.0,5.706367015838623
80,2348.0,807.0,1541.0,2.0,7.533236742019653
90,3254.0,1177.0,2077.0,3.0,10.419847965240479
100,4162.0,1406.0,2756.0,3.0,12.50223183631897
