circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,291.0,124.0,167.0,3.0,7.424685716629028
40,573.0,198.0,375.0,3.0,16.410834074020386
50,1023.0,329.0,694.0,4.0,9.031716346740723
60,1641.0,593.0,1048.0,5.0,24.368606328964233
70,2331.0,799.0,1532.0,5.0,20.954298496246338
80,3242.0,1079.0,2163.0,6.0,20.9774432182312
90,4239.0,1386.0,2853.0,7.0,30.641048908233643
100,5375.0,1803.0,3572.0,8.0,43.64427423477173
