circuit_size,mean_y_local_reg,mean_telegate_cost,mean_teledata_cost,mean_num_qpu,mean_time
30,280.72222222222223,109.83333333333333,170.88888888888889,3.0,6.736475176281399
40,575.6666666666666,199.83333333333334,375.8333333333333,3.0,14.80125179555681
50,1026.111111111111,335.6666666666667,690.4444444444445,4.0,17.17586546474033
60,1651.111111111111,600.2777777777778,1050.8333333333333,5.0,18.018112897872925
70,2346.3888888888887,817.7222222222222,1528.6666666666667,5.0,19.552607827716404
80,3240.1111111111113,1067.7222222222222,2172.3888888888887,6.0,30.461521493064033
90,4219.888888888889,1388.611111111111,2831.277777777778,7.0,43.5811795923445
100,5400.722222222223,1831.7222222222222,3569.0,8.0,55.03474545478821
