circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,15936.0,7711.0,8225.0,52.0,173.016681432724
40,30103.0,14408.0,15695.0,69.0,356.1496675014496
50,45951.0,20949.0,25002.0,87.0,585.527336359024
60,70465.0,32383.0,38082.0,104.0,969.7180788516998
70,96599.0,43787.0,52812.0,120.0,1436.4730262756348
80,133723.0,58110.0,75613.0,137.0,2073.6251480579376
90,164265.0,72223.0,92042.0,155.0,2741.0548753738403
100,207380.0,89778.0,117602.0,172.0,3625.1564831733704
