buffer_id,Buffer_times,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
1,3.0,4302.0,1471.0,2831.0,7,14.897105932235718
2,4.0,4302.0,1471.0,2831.0,7,14.897105932235718
3,2.0,4302.0,1471.0,2831.0,7,14.897105932235718
4,2.0,4302.0,1471.0,2831.0,7,14.897105932235718
5,1.0,4302.0,1471.0,2831.0,7,14.897105932235718
6,1.0,4302.0,1471.0,2831.0,7,14.897105932235718
7,0.0,4302.0,1471.0,2831.0,7,14.897105932235718
8,0.0,4302.0,1471.0,2831.0,7,14.897105932235718
9,1.0,4302.0,1471.0,2831.0,7,14.897105932235718
10,2.0,4302.0,1471.0,2831.0,7,14.897105932235718
11,1.0,4302.0,1471.0,2831.0,7,14.897105932235718
12,1.0,4302.0,1471.0,2831.0,7,14.897105932235718
13,2.0,4302.0,1471.0,2831.0,7,14.897105932235718
14,2.0,4302.0,1471.0,2831.0,7,14.897105932235718
15,1.0,4302.0,1471.0,2831.0,7,14.897105932235718
16,2.0,4302.0,1471.0,2831.0,7,14.897105932235718
17,1.0,4302.0,1471.0,2831.0,7,14.897105932235718
18,2.0,4302.0,1471.0,2831.0,7,14.897105932235718
19,1.0,4302.0,1471.0,2831.0,7,14.897105932235718
20,0.0,4302.0,1471.0,2831.0,7,14.897105932235718
21,1.0,4302.0,1471.0,2831.0,7,14.897105932235718
22,1.0,4302.0,1471.0,2831.0,7,14.897105932235718
23,1.0,4302.0,1471.0,2831.0,7,14.897105932235718
24,2.0,4302.0,1471.0,2831.0,7,14.897105932235718
25,2.0,4302.0,1471.0,2831.0,7,14.897105932235718
26,2.0,4302.0,1471.0,2831.0,7,14.897105932235718
27,5.0,4302.0,1471.0,2831.0,7,14.897105932235718
28,2.0,4302.0,1471.0,2831.0,7,14.897105932235718
29,2.0,4302.0,1471.0,2831.0,7,14.897105932235718
30,2.0,4302.0,1471.0,2831.0,7,14.897105932235718
31,2.0,4302.0,1471.0,2831.0,7,14.897105932235718
32,5.0,4302.0,1471.0,2831.0,7,14.897105932235718
33,3.0,4302.0,1471.0,2831.0,7,14.897105932235718
34,2.0,4302.0,1471.0,2831.0,7,14.897105932235718
35,3.0,4302.0,1471.0,2831.0,7,14.897105932235718
36,6.0,4302.0,1471.0,2831.0,7,14.897105932235718
37,2.0,4302.0,1471.0,2831.0,7,14.897105932235718
38,2.0,4302.0,1471.0,2831.0,7,14.897105932235718
39,1.0,4302.0,1471.0,2831.0,7,14.897105932235718
40,1.0,4302.0,1471.0,2831.0,7,14.897105932235718
41,0.0,4302.0,1471.0,2831.0,7,14.897105932235718
42,1.0,4302.0,1471.0,2831.0,7,14.897105932235718
43,1.0,4302.0,1471.0,2831.0,7,14.897105932235718
44,2.0,4302.0,1471.0,2831.0,7,14.897105932235718
45,1.0,4302.0,1471.0,2831.0,7,14.897105932235718
46,1.0,4302.0,1471.0,2831.0,7,14.897105932235718
47,1.0,4302.0,1471.0,2831.0,7,14.897105932235718
48,1.0,4302.0,1471.0,2831.0,7,14.897105932235718
49,2.0,4302.0,1471.0,2831.0,7,14.897105932235718
50,2.0,4302.0,1471.0,2831.0,7,14.897105932235718
51,3.0,4302.0,1471.0,2831.0,7,14.897105932235718
52,1.0,4302.0,1471.0,2831.0,7,14.897105932235718
53,6.0,4302.0,1471.0,2831.0,7,14.897105932235718
54,5.0,4302.0,1471.0,2831.0,7,14.897105932235718
55,4.0,4302.0,1471.0,2831.0,7,14.897105932235718
56,3.0,4302.0,1471.0,2831.0,7,14.897105932235718
57,3.0,4302.0,1471.0,2831.0,7,14.897105932235718
58,3.0,4302.0,1471.0,2831.0,7,14.897105932235718
59,2.0,4302.0,1471.0,2831.0,7,14.897105932235718
60,1.0,4302.0,1471.0,2831.0,7,14.897105932235718
61,2.0,4302.0,1471.0,2831.0,7,14.897105932235718
62,5.0,4302.0,1471.0,2831.0,7,14.897105932235718
63,2.0,4302.0,1471.0,2831.0,7,14.897105932235718
64,1.0,4302.0,1471.0,2831.0,7,14.897105932235718
65,1.0,4302.0,1471.0,2831.0,7,14.897105932235718
66,1.0,4302.0,1471.0,2831.0,7,14.897105932235718
