circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,9799.0,2778.0,7021.0,18.0,459.12545704841614
40,17408.0,4782.0,12626.0,23.0,823.9283545017242
50,26617.0,7333.0,19284.0,29.0,1291.767810344696
60,36414.0,10462.0,25952.0,35.0,1862.6677100658417
70,47328.0,14184.0,33144.0,40.0,2542.9174315929413
80,58473.0,17919.0,40554.0,46.0,3319.9923117160797
90,70233.0,22023.0,48210.0,52.0,4204.756315946579
100,83680.0,27044.0,56636.0,58.0,5122.805819749832
