circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,17885.0,6501.0,11384.0,52.0,80.16948461532593
40,32838.0,12434.0,20404.0,69.0,148.77321243286133
50,47423.0,18970.0,28453.0,87.0,224.65174007415771
60,72675.0,29033.0,43642.0,103.0,344.5178611278534
70,100133.0,39195.0,60938.0,120.0,479.1927056312561
80,133011.0,53209.0,79802.0,138.0,635.7429187297821
90,165344.0,65584.0,99760.0,156.0,784.4040486812592
100,204043.0,82185.0,121858.0,172.0,984.4532234668732
