circuit_size,mean_y_local_reg,mean_telegate_cost,mean_teledata_cost,mean_num_qpu,mean_time
30,554.7222222222222,253.11111111111111,301.6111111111111,7.0,9.707464668485853
40,1000.2777777777778,436.22222222222223,564.0555555555555,9.0,15.04716451962789
50,1595.6666666666667,674.7777777777778,920.8888888888889,11.0,21.844705634646946
60,2609.3333333333335,1057.3333333333333,1552.0,13.0,26.364445726076763
70,4112.277777777777,1512.5555555555557,2599.722222222222,15.0,27.970224327511257
80,6103.666666666667,2146.3888888888887,3957.277777777778,17.0,29.088512632581924
90,7916.444444444444,2729.1111111111113,5187.333333333333,19.0,33.810687290297615
100,10205.777777777777,3501.3888888888887,6704.388888888889,21.0,37.284679187668694
