circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,570.0,267.0,303.0,7.0,12.378682374954224
40,969.0,407.0,562.0,9.0,15.70901083946228
50,1614.0,653.0,961.0,11.0,13.815858125686646
60,2662.0,1022.0,1640.0,13.0,36.250834465026855
70,4156.0,1477.0,2679.0,15.0,25.843536615371704
80,6226.0,2181.0,4045.0,17.0,28.48093605041504
90,7918.0,2763.0,5155.0,19.0,33.68464541435242
100,10223.0,3547.0,6676.0,21.0,36.73673415184021
