circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time,run_id
30,608.0,283.0,325.0,7.0,12.120888233184814,8
40,1068.0,489.0,579.0,9.0,9.57060408592224,13
50,1667.0,689.0,978.0,11.0,12.128888130187988,9
60,2729.0,1071.0,1658.0,13.0,33.901936054229736,17
70,4489.0,1603.0,2886.0,15.0,24.62809920310974,5
80,6269.0,2136.0,4133.0,17.0,28.73300552368164,10
90,8053.0,2766.0,5287.0,19.0,33.334367513656616,11
100,10339.0,3506.0,6833.0,21.0,32.705965995788574,3
