circuit_size,mean_y_local_reg,mean_telegate_cost,mean_teledata_cost,mean_num_qpu,mean_time
30,326.0,155.88888888888889,170.11111111111111,2.0,7.436591333813137
40,582.7777777777778,205.44444444444446,377.3333333333333,3.0,12.924842715263367
50,1034.8333333333333,359.22222222222223,675.6111111111111,4.0,20.021634658177693
60,1935.0,1033.388888888889,901.6111111111111,4.0,30.965531124009026
70,2327.222222222222,831.1666666666666,1496.0555555555557,5.0,29.369670179155136
80,3253.9444444444443,1084.9444444444443,2169.0,6.0,32.62720796797011
90,5117.222222222223,2551.0555555555557,2566.1666666666665,6.0,37.263979805840385
100,5430.666666666667,1965.611111111111,3465.0555555555557,7.0,63.68062664402856
