circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,330.0,142.0,188.0,2.0,9.965617179870605
40,606.0,214.0,392.0,3.0,13.692330360412598
50,1020.0,392.0,628.0,4.0,7.599511623382568
60,1900.0,996.0,904.0,4.0,39.3495090007782
70,2312.0,833.0,1479.0,5.0,40.49244737625122
80,3244.0,1132.0,2112.0,6.0,27.684663772583008
90,5145.0,2502.0,2643.0,6.0,35.86343026161194
100,5389.0,1997.0,3392.0,7.0,53.01574397087097
