circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,30969.0,0.0,30969.0,16.0,78.84920501708984
40,16578.0,6752.0,9826.0,22.0,149.74693846702576
50,27471.0,10205.0,17266.0,27.0,220.49605345726013
60,148709.0,0.0,148709.0,32.0,338.30634808540344
70,57553.0,21336.0,36217.0,38.0,461.4682607650757
80,89256.0,26829.0,62427.0,43.0,601.2811985015869
90,346183.0,0.0,346183.0,48.0,776.4783072471619
100,133229.0,42623.0,90606.0,54.0,947.0476145744324
