circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,6038.0,804.0,5234.0,10.0,461.19333815574646
40,11044.0,1476.0,9568.0,14.0,875.8274540901184
50,16552.0,2251.0,14301.0,17.0,1381.2985272407532
60,22287.0,3202.0,19085.0,20.0,2007.791338443756
70,27944.0,3945.0,23999.0,24.0,2802.0915348529816
80,33660.0,4741.0,28919.0,27.0,3580.0068356990814
90,39562.0,5712.0,33850.0,30.0,4538.425821304321
100,45231.0,6386.0,38845.0,34.0,5577.128763437271
