circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,6032.0,858.0,5174.0,10.0,463.8783116340637
40,11052.0,1541.0,9511.0,14.0,880.3547899723053
50,16525.0,2331.0,14194.0,17.0,1385.0568022727966
60,22225.0,3133.0,19092.0,20.0,2019.6867899894714
70,27918.0,3906.0,24012.0,24.0,2809.698222875595
80,33792.0,4858.0,28934.0,27.0,3592.3958036899567
90,39486.0,5465.0,34021.0,30.0,4558.347230672836
100,45197.0,6412.0,38785.0,34.0,5555.894442081451
