circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,5998.0,825.0,5173.0,10.0,459.2968375682831
40,10983.0,1558.0,9425.0,14.0,875.9803793430328
50,16700.0,2400.0,14300.0,17.0,1375.5829501152039
60,22249.0,3219.0,19030.0,20.0,2002.75958776474
70,28043.0,3975.0,24068.0,24.0,2802.8789808750153
80,33651.0,4771.0,28880.0,27.0,3572.7790009975433
90,39188.0,5776.0,33412.0,30.0,4540.861570596695
100,45001.0,6521.0,38480.0,34.0,5581.975431203842
