circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,6008.0,853.0,5155.0,10.0,463.1604208946228
40,11044.0,1545.0,9499.0,14.0,875.3704767227173
50,16662.0,2338.0,14324.0,17.0,1378.2121760845184
60,22342.0,3234.0,19108.0,20.0,2008.5752322673798
70,28089.0,4116.0,23973.0,24.0,2801.0098793506622
80,33646.0,4774.0,28872.0,27.0,3582.722058534622
90,39380.0,5570.0,33810.0,30.0,4544.528316020966
100,45100.0,6436.0,38664.0,34.0,5585.57418012619
