circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,492.0,196.0,296.0,8.0,5.6250152587890625
40,959.0,370.0,589.0,10.0,21.958341121673584
50,1552.0,596.0,956.0,13.0,28.163450002670288
60,2367.0,900.0,1467.0,15.0,42.53295636177063
70,3293.0,1189.0,2104.0,18.0,29.11246156692505
80,4442.0,1643.0,2799.0,20.0,34.3789918422699
90,5650.0,2040.0,3610.0,23.0,72.3182282447815
100,7082.0,2518.0,4564.0,25.0,81.1848509311676
