circuit_size,mean_y_local_reg,mean_telegate_cost,mean_teledata_cost,mean_num_qpu,mean_time
30,500.6111111111111,205.38888888888889,295.22222222222223,8.0,8.311403777864244
40,953.2222222222222,377.22222222222223,576.0,10.0,16.74052827888065
50,1533.6666666666667,566.9444444444445,966.7222222222222,13.0,28.815513836012947
60,2363.5555555555557,877.9444444444445,1485.611111111111,15.0,32.75500053829617
70,3266.777777777778,1190.8333333333333,2075.9444444444443,18.0,31.70399336020152
80,4439.666666666667,1603.111111111111,2836.5555555555557,20.0,35.41016562779745
90,5649.0,2012.5,3636.5,23.0,57.84122843212552
100,7112.5,2514.5,4598.0,25.0,81.96564793586731
