circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,7474.0,3911.0,3563.0,18.0,111.19121813774109
40,13358.0,7375.0,5983.0,23.0,219.47642922401428
50,20758.0,10868.0,9890.0,29.0,357.0137720108032
60,31118.0,17221.0,13897.0,35.0,579.4846823215485
70,42391.0,22925.0,19466.0,40.0,849.5626442432404
80,56641.0,30424.0,26217.0,46.0,1215.8826167583466
90,72273.0,36920.0,35353.0,52.0,1579.9923758506775
100,92656.0,44938.0,47718.0,58.0,2081.5837631225586
