circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,5998.0,825.0,5173.0,10.0,177.00451040267944
40,10983.0,1558.0,9425.0,14.0,318.3962926864624
50,16700.0,2400.0,14300.0,17.0,503.478102684021
60,22249.0,3219.0,19030.0,20.0,725.7095251083374
70,28043.0,3975.0,24068.0,24.0,1000.6142408847809
80,33651.0,4771.0,28880.0,27.0,1301.4405031204224
90,39188.0,5776.0,33412.0,30.0,1647.6294202804565
100,45001.0,6521.0,38480.0,34.0,2037.3591182231903
