circuit_size,mean_y_local_reg,mean_telegate_cost,mean_teledata_cost,mean_num_qpu,mean_time
30,50.333333333333336,0.0,50.333333333333336,2.0,3.685711834165785
40,88.55555555555556,0.05555555555555555,88.5,2.0,6.277486668692695
50,161.16666666666666,0.1111111111111111,161.05555555555554,3.0,9.852748062875536
60,192.5,0.2777777777777778,192.22222222222223,3.0,16.579654905531143
70,248.55555555555554,0.4444444444444444,248.11111111111111,4.0,22.263728141784668
80,314.8333333333333,0.5,314.3333333333333,4.0,30.442980686823528
90,359.22222222222223,0.6666666666666666,358.55555555555554,4.0,42.28645145893097
100,431.5,0.5,431.0,5.0,52.15708442529043
