circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time,run_id
30,48.0,0.0,48.0,2.0,3.687082052230835,3
40,86.0,0.0,86.0,2.0,6.275146007537842,0
50,158.0,0.0,158.0,3.0,9.889018297195436,5
60,188.0,0.0,188.0,3.0,16.74298906326294,10
70,230.0,0.0,230.0,4.0,22.509413480758667,3
80,309.0,0.0,309.0,4.0,30.42843723297119,12
90,353.0,0.0,353.0,4.0,42.29183101654053,0
100,420.0,0.0,420.0,5.0,52.24168229103088,1
