circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,504.0,217.0,287.0,7.0,3.0585625171661377
40,951.0,413.0,538.0,9.0,5.557447671890259
50,1559.0,660.0,899.0,11.0,7.767790079116821
60,2459.0,1092.0,1367.0,13.0,11.20762300491333
70,3437.0,1517.0,1920.0,15.0,15.033199310302734
