circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,6637.0,2580.0,4057.0,10.0,84.11308360099792
40,12206.0,5167.0,7039.0,13.0,153.24122595787048
50,72101.0,0.0,72101.0,16.0,218.3166618347168
60,30948.0,12388.0,18560.0,20.0,347.6281888484955
70,40981.0,17501.0,23480.0,23.0,479.92875027656555
80,59384.0,23735.0,35649.0,26.0,632.7001321315765
90,79558.0,28791.0,50767.0,29.0,775.5253324508667
100,350441.0,0.0,350441.0,32.0,963.85497879982
