circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,10668.0,6914.0,3754.0,60.0,179.80662155151367
40,19078.0,12933.0,6145.0,80.0,390.12315368652344
50,29236.0,19407.0,9829.0,100.0,666.6748270988464
60,43669.0,29775.0,13894.0,120.0,1138.9875178337097
70,58961.0,40566.0,18395.0,140.0,1726.554280757904
80,78583.0,54324.0,24259.0,160.0,2560.3967204093933
90,97740.0,67302.0,30438.0,180.0,3404.2191817760468
100,122326.0,84072.0,38254.0,200.0,4598.074382066727
