iteration,PG_cost,PGGL_cost
387,7442.0,7483.0
388,7433.0,7467.0
389,7434.0,7486.0
390,7416.0,7483.0
391,7421.0,7451.0
392,7423.0,7463.0
393,7432.0,7478.0
394,7429.0,7468.0
395,7428.0,7470.0
396,7415.0,7447.0
397,7406.0,7441.0
398,7405.0,7447.0
399,7409.0,7468.0
400,7404.0,7447.0
401,7418.0,9026.0
402,7420.0,8131.0
403,7424.0,7925.0
404,7412.0,7783.0
405,7402.0,7721.0
406,7417.0,7692.0
407,7424.0,7655.0
408,7406.0,7631.0
409,7394.0,7603.0
410,7408.0,7594.0
411,7386.0,7575.0
412,7396.0,7564.0
413,7403.0,7574.0
414,7388.0,7567.0
415,7399.0,7575.0
416,7394.0,7564.0
417,7392.0,7557.0
418,7395.0,7551.0
419,7391.0,7536.0
420,7392.0,7539.0
421,7386.0,7509.0
422,7371.0,7522.0
423,7383.0,7483.0
424,7385.0,7496.0
425,7380.0,7480.0
426,7383.0,7490.0
427,7386.0,7487.0
428,7380.0,7464.0
429,7373.0,7461.0
430,7383.0,7464.0
431,7379.0,7466.0
432,7385.0,7468.0
433,7373.0,7462.0
434,7378.0,7462.0
435,7369.0,7451.0
436,7392.0,7461.0
437,7373.0,7458.0
438,7379.0,7456.0
439,7368.0,7462.0
440,7363.0,7461.0
441,7357.0,7444.0
442,7357.0,7446.0
443,7354.0,7458.0
444,7352.0,7460.0
445,7350.0,7456.0
446,7354.0,7459.0
447,7362.0,7450.0
448,7353.0,7456.0
449,7356.0,7434.0
450,7356.0,7425.0
451,7357.0,9055.0
452,7363.0,8132.0
453,7375.0,7850.0
454,7375.0,7765.0
455,7372.0,7688.0
456,7378.0,7635.0
457,7372.0,7600.0
458,7368.0,7581.0
459,7365.0,7574.0
460,7353.0,7567.0
461,7363.0,7547.0
462,7351.0,7541.0
463,7360.0,7544.0
464,7359.0,7529.0
465,7367.0,7520.0
466,7358.0,7513.0
467,7344.0,7504.0
468,7358.0,7473.0
469,7362.0,7480.0
470,7344.0,7484.0
