circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,282,29,253,7,15.02782917
40,580,103,477,9,26.44955039
50,973,254,719,11,39.62148309
60,1452,492,960,13,56.12493443
70,1938,701,1237,15,76.10844159
80,2624,1247,1377,17,104.5946338
90,3191,1663,1528,19,130.6982267
100,3832,2198,1634,21,158.7053862
