iteration,PG_cost,PGGL_cost
664,6092.0,5085.0
665,6092.0,5074.0
666,6092.0,5068.0
667,6092.0,5064.0
668,6092.0,5059.0
669,6091.0,5048.0
670,6091.0,5043.0
671,6091.0,5034.0
672,6090.0,5023.0
673,6090.0,5021.0
674,6089.0,5016.0
675,6089.0,5015.0
676,6089.0,5012.0
677,6088.0,5010.0
678,6087.0,5001.0
679,6087.0,4994.0
680,6087.0,4991.0
681,6087.0,4986.0
682,6087.0,4978.0
683,6086.0,4972.0
684,6086.0,4965.0
685,6086.0,4959.0
686,6085.0,4954.0
687,6085.0,4952.0
688,6085.0,4948.0
689,6085.0,4942.0
690,6085.0,4941.0
691,6084.0,4938.0
692,6083.0,4936.0
693,6082.0,4930.0
694,6082.0,4927.0
695,6082.0,4925.0
696,6081.0,4924.0
697,6079.0,4922.0
698,6078.0,4919.0
699,6076.0,4915.0
700,6076.0,4910.0
701,6076.0,6216.0
702,6076.0,5446.0
703,6076.0,5260.0
704,6076.0,5148.0
705,6076.0,5087.0
706,6076.0,5051.0
707,6076.0,5026.0
708,6076.0,4999.0
709,6076.0,4978.0
710,6076.0,4966.0
711,6076.0,4954.0
712,6075.0,4943.0
713,6075.0,4928.0
714,6075.0,4916.0
715,6075.0,4908.0
716,6075.0,4900.0
717,6075.0,4891.0
718,6075.0,4879.0
719,6074.0,4868.0
720,6074.0,4860.0
721,6074.0,4855.0
722,6073.0,4852.0
723,6072.0,4848.0
724,6072.0,4842.0
725,6071.0,4838.0
726,6071.0,4837.0
727,6070.0,4835.0
728,6070.0,4831.0
729,6070.0,4828.0
730,6070.0,4827.0
731,6070.0,4825.0
732,6070.0,4821.0
733,6070.0,4815.0
734,6069.0,4815.0
735,6069.0,4811.0
736,6069.0,4804.0
737,6068.0,4801.0
738,6068.0,4798.0
739,6068.0,4796.0
740,6068.0,4796.0
741,6067.0,4792.0
742,6067.0,4791.0
743,6067.0,4788.0
744,6066.0,4785.0
745,6066.0,4779.0
746,6066.0,4773.0
747,6066.0,4767.0
748,6066.0,4766.0
749,6066.0,4766.0
750,6066.0,4761.0
751,6066.0,5937.0
752,6066.0,5247.0
753,6065.0,5074.0
754,6065.0,4991.0
755,6065.0,4936.0
756,6064.0,4900.0
757,6064.0,4867.0
758,6064.0,4846.0
759,6064.0,4824.0
760,6064.0,4808.0
761,6064.0,4794.0
762,6064.0,4784.0
763,6064.0,4776.0
764,6064.0,4765.0
765,6064.0,4750.0
766,6064.0,4741.0
767,6064.0,4729.0
768,6064.0,4722.0
769,6064.0,4709.0
770,6063.0,4696.0
771,6063.0,4690.0
772,6063.0,4683.0
773,6063.0,4678.0
774,6063.0,4669.0
775,6063.0,4666.0
776,6063.0,4660.0
777,6063.0,4648.0
778,6063.0,4642.0
779,6063.0,4636.0
780,6062.0,4630.0
781,6062.0,4624.0
782,6062.0,4620.0
783,6062.0,4616.0
784,6062.0,4613.0
785,6062.0,4610.0
786,6062.0,4607.0
787,6062.0,4604.0
788,6062.0,4599.0
789,6062.0,4592.0
790,6061.0,4587.0
791,6061.0,4581.0
792,6061.0,4577.0
793,6061.0,4570.0
794,6061.0,4567.0
795,6061.0,4564.0
796,6061.0,4561.0
797,6061.0,4556.0
798,6061.0,4555.0
799,6061.0,4551.0
800,6060.0,4549.0
801,6060.0,5736.0
802,6060.0,5023.0
803,6060.0,4856.0
804,6060.0,4763.0
805,6059.0,4721.0
806,6059.0,4692.0
807,6059.0,4660.0
808,6059.0,4640.0
809,6059.0,4626.0
810,6059.0,4610.0
811,6059.0,4602.0
812,6059.0,4596.0
813,6058.0,4586.0
814,6058.0,4583.0
815,6058.0,4574.0
816,6058.0,4566.0
817,6058.0,4553.0
818,6058.0,4546.0
819,6057.0,4542.0
820,6057.0,4536.0
821,6057.0,4529.0
822,6057.0,4525.0
823,6057.0,4521.0
824,6057.0,4517.0
825,6057.0,4512.0
826,6057.0,4506.0
827,6057.0,4495.0
828,6057.0,4494.0
829,6057.0,4488.0
830,6057.0,4483.0
831,6057.0,4478.0
832,6057.0,4471.0
833,6057.0,4471.0
834,6057.0,4471.0
835,6056.0,4466.0
836,6055.0,4464.0
837,6055.0,4463.0
838,6055.0,4461.0
839,6055.0,4455.0
840,6055.0,4450.0
841,6055.0,4446.0
842,6055.0,4443.0
843,6055.0,4438.0
844,6055.0,4436.0
845,6055.0,4433.0
846,6055.0,4431.0
847,6055.0,4426.0
848,6054.0,4422.0
849,6054.0,4421.0
850,6054.0,4418.0
851,6054.0,5584.0
852,6053.0,4842.0
853,6053.0,4692.0
854,6053.0,4626.0
855,6053.0,4588.0
856,6052.0,4564.0
857,6051.0,4541.0
858,6051.0,4523.0
859,6051.0,4504.0
860,6051.0,4492.0
861,6051.0,4480.0
862,6050.0,4469.0
863,6050.0,4458.0
864,6050.0,4450.0
865,6050.0,4439.0
866,6050.0,4432.0
867,6050.0,4424.0
868,6050.0,4418.0
869,6050.0,4414.0
870,6050.0,4407.0
871,6050.0,4403.0
872,6050.0,4396.0
873,6049.0,4393.0
874,6049.0,4388.0
875,6049.0,4385.0
876,6049.0,4378.0
877,6049.0,4370.0
878,6049.0,4367.0
879,6049.0,4363.0
880,6048.0,4359.0
881,6048.0,4352.0
882,6048.0,4349.0
883,6048.0,4343.0
