circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,654.0,0.0,654.0,2.0,2.703477144241333
40,577.0,204.0,373.0,3.0,5.661667823791504
50,1032.0,331.0,701.0,4.0,8.237955808639526
60,4311.0,0.0,4311.0,4.0,11.150806665420532
70,2353.0,805.0,1548.0,5.0,15.432875156402588
80,3239.0,1060.0,2179.0,6.0,21.127474069595337
90,11204.0,0.0,11204.0,6.0,26.581706762313843
100,5466.0,2037.0,3429.0,7.0,33.00131869316101
