circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time,run_id
30,654.0,0.0,654.0,2.0,4.322594881057739,0
40,589.0,191.0,398.0,3.0,16.55269956588745,6
50,1060.0,360.0,700.0,4.0,18.44834351539612,16
60,4311.0,0.0,4311.0,4.0,14.634026288986206,0
70,2373.0,812.0,1561.0,5.0,23.09316039085388,9
80,3267.0,1117.0,2150.0,6.0,26.44502019882202,9
90,11204.0,0.0,11204.0,6.0,33.24723148345947,0
100,5500.0,1988.0,3512.0,7.0,47.43337941169739,4
