circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,654.0,0.0,654.0,2.0,3.9865567684173584
40,565.0,206.0,359.0,3.0,16.031562328338623
50,1041.0,327.0,714.0,4.0,15.656890869140625
60,4311.0,0.0,4311.0,4.0,21.641839027404785
70,2332.0,842.0,1490.0,5.0,19.35492467880249
80,3219.0,1034.0,2185.0,6.0,25.928375244140625
90,11204.0,0.0,11204.0,6.0,37.45368790626526
100,5480.0,2027.0,3453.0,7.0,34.81036901473999
