circuit_size,std_y_local_reg,std_telegate_cost,std_teledata_cost,std_num_qpu,std_time
30,0.0,0.0,0.0,0.0,1.6969249577489467
40,6.360622323316282,7.576192500884435,10.535963930638363,0.0,4.4261724647368705
50,9.71959815194507,14.467000990082871,15.173506322457149,0.0,5.6367299145987815
60,0.0,0.0,0.0,0.0,5.148900097255482
70,18.181456472932023,25.358346784323036,29.436150021777213,0.0,3.2415993032189307
80,15.648612876779806,30.26252239053951,34.41784762727209,0.0,5.448851263023575
90,0.0,0.0,0.0,0.0,13.686074165376882
100,28.679203824829997,37.421508267916614,53.26874152379996,0.0,10.65632893715811
