circuit_size,mean_y_local_reg,mean_telegate_cost,mean_teledata_cost,mean_num_qpu,mean_time
30,654.0,0.0,654.0,2.0,5.649444354905023
40,581.1111111111111,202.88888888888889,378.22222222222223,3.0,13.482535322507223
50,1033.0,348.0,685.0,4.0,18.479501684506733
60,4311.0,0.0,4311.0,4.0,21.25651835070716
70,2341.722222222222,834.1111111111111,1507.611111111111,5.0,22.07751082049476
80,3242.0555555555557,1061.0555555555557,2181.0,6.0,28.584844125641716
90,11204.0,0.0,11204.0,6.0,42.92415131462945
100,5452.444444444444,1990.611111111111,3461.8333333333335,7.0,50.48203502760993
