circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,654.0,0.0,654.0,2.0,8.002603769302368
40,586.0,208.0,378.0,3.0,16.81094217300415
50,1036.0,358.0,678.0,4.0,10.531289100646973
60,4311.0,0.0,4311.0,4.0,26.79981827735901
70,2330.0,824.0,1506.0,5.0,20.02603793144226
80,3254.0,1041.0,2213.0,6.0,25.956812858581543
90,11204.0,0.0,11204.0,6.0,30.80709743499756
100,5461.0,1969.0,3492.0,7.0,71.48926591873169
