circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time,run_id
30,299.0,127.0,172.0,3.0,8.523478984832764,8
40,602.0,200.0,402.0,3.0,17.03894877433777,17
50,1047.0,356.0,691.0,4.0,12.247833251953123,4
60,1700.0,674.0,1026.0,5.0,43.51660132408142,8
70,2355.0,802.0,1553.0,5.0,22.42957830429077,1
80,3294.0,1077.0,2217.0,6.0,34.711554527282715,3
90,4357.0,1490.0,2867.0,7.0,64.36030650138855,8
100,5444.0,1933.0,3511.0,8.0,57.663074016571045,5
