circuit_size,std_y_local_reg,std_telegate_cost,std_teledata_cost,std_num_qpu,std_time
30,8.10410208402111,10.580534599834765,8.932023608994436,0.0,0.9380878615381216
40,9.849189608679131,12.808417371227236,18.84864031780716,0.0,3.538341640592289
50,9.627710551191113,15.757247528461399,18.25786606377137,0.0,7.320364517752488
60,14.06660161679969,30.014212319773975,24.62695531535668,0.0,11.952439020390534
70,14.3291147462698,26.531273937224103,25.99503471944898,0.0,10.53040608952941
80,13.570079543743454,27.24735401196958,31.162078932553435,0.0,7.042397324031559
90,32.492331925962674,40.04686796725717,51.82385954655107,0.0,13.141158629356653
100,33.234018715767725,25.020318540523828,36.97941487074946,0.0,17.54591532847463
