iteration,PG_cost,PGGL_cost
0,133310.0,133310.0
1,110814.0,110413.0
2,104558.0,104354.0
3,100493.0,100457.0
4,97627.0,97753.0
5,95291.0,95658.0
6,93424.0,93729.0
7,91678.0,92142.0
8,90158.0,90653.0
9,88907.0,89436.0
10,87672.0,88111.0
11,86495.0,87044.0
12,85466.0,85948.0
13,84570.0,85013.0
14,83673.0,84122.0
15,82841.0,83304.0
16,82047.0,82568.0
17,81427.0,81943.0
18,80772.0,81320.0
19,80132.0,80732.0
20,79551.0,80153.0
21,79016.0,79612.0
22,78476.0,79088.0
23,77980.0,78547.0
24,77538.0,78045.0
25,77120.0,77619.0
26,76690.0,77186.0
27,76264.0,76758.0
28,75889.0,76366.0
29,75537.0,75941.0
30,75190.0,75567.0
31,74843.0,75200.0
32,74524.0,74850.0
33,74193.0,74499.0
34,73915.0,74161.0
35,73623.0,73916.0
36,73380.0,73645.0
37,73130.0,73390.0
38,72906.0,73138.0
39,72643.0,72885.0
40,72442.0,72690.0
41,72238.0,72493.0
42,72039.0,72323.0
43,71850.0,72178.0
44,71699.0,72013.0
45,71495.0,71830.0
46,71324.0,71684.0
47,71186.0,71538.0
48,71061.0,71401.0
49,70921.0,71279.0
50,70793.0,71140.0
51,70677.0,71034.0
52,70554.0,70909.0
53,70420.0,70801.0
54,70290.0,70670.0
55,70159.0,70546.0
56,70044.0,70437.0
57,69930.0,70305.0
58,69824.0,70196.0
59,69748.0,70116.0
60,69646.0,70003.0
61,69562.0,69903.0
62,69452.0,69820.0
63,69383.0,69740.0
64,69306.0,69638.0
65,69216.0,69575.0
66,69144.0,69523.0
67,69048.0,69439.0
68,68975.0,69359.0
69,68922.0,69278.0
70,68850.0,69221.0
71,68781.0,69157.0
72,68703.0,69112.0
73,68662.0,69080.0
74,68619.0,69012.0
75,68556.0,68962.0
76,68508.0,68926.0
77,68445.0,68872.0
78,68397.0,68829.0
79,68360.0,68796.0
80,68303.0,68765.0
81,68239.0,68722.0
82,68199.0,68679.0
83,68154.0,68652.0
84,68117.0,68602.0
85,68060.0,68562.0
86,68026.0,68540.0
87,68002.0,68506.0
88,67971.0,68472.0
89,67925.0,68422.0
90,67882.0,68394.0
91,67845.0,68368.0
92,67802.0,68341.0
93,67769.0,68312.0
94,67735.0,68288.0
95,67709.0,68263.0
96,67688.0,68244.0
97,67677.0,68218.0
98,67647.0,68184.0
99,67628.0,68158.0
100,67588.0,68143.0
101,67574.0,73900.0
102,67554.0,71631.0
103,67528.0,71072.0
104,67502.0,70745.0
105,67486.0,70574.0
106,67461.0,70455.0
107,67447.0,70354.0
108,67432.0,70260.0
109,67398.0,70177.0
110,67388.0,70095.0
111,67370.0,70036.0
112,67356.0,69966.0
113,67342.0,69927.0
114,67322.0,69895.0
115,67313.0,69844.0
116,67300.0,69818.0
117,67272.0,69783.0
118,67260.0,69748.0
119,67245.0,69725.0
120,67227.0,69691.0
121,67211.0,69662.0
122,67186.0,69629.0
123,67176.0,69587.0
124,67162.0,69553.0
125,67156.0,69526.0
126,67143.0,69503.0
127,67142.0,69481.0
128,67117.0,69454.0
129,67099.0,69437.0
130,67085.0,69416.0
131,67073.0,69401.0
132,67062.0,69369.0
133,67057.0,69348.0
134,67049.0,69332.0
135,67044.0,69313.0
136,67029.0,69295.0
137,67012.0,69271.0
138,67005.0,69259.0
139,66993.0,69246.0
140,66983.0,69225.0
141,66975.0,69210.0
142,66966.0,69190.0
143,66958.0,69180.0
144,66945.0,69154.0
145,66944.0,69139.0
146,66941.0,69116.0
147,66924.0,69098.0
148,66920.0,69082.0
149,66913.0,69072.0
150,66906.0,69058.0
151,66897.0,75376.0
152,66886.0,73200.0
153,66877.0,72720.0
154,66869.0,72511.0
155,66863.0,72338.0
156,66858.0,72199.0
157,66846.0,72097.0
158,66844.0,72033.0
159,66841.0,71967.0
160,66831.0,71908.0
161,66823.0,71843.0
162,66815.0,71783.0
163,66804.0,71735.0
164,66798.0,71704.0
165,66793.0,71670.0
166,66788.0,71640.0
167,66775.0,71610.0
168,66773.0,71578.0
169,66768.0,71556.0
170,66755.0,71525.0
171,66754.0,71497.0
172,66748.0,71467.0
173,66739.0,71446.0
174,66737.0,71421.0
175,66731.0,71395.0
176,66729.0,71376.0
177,66722.0,71366.0
178,66721.0,71350.0
179,66713.0,71331.0
180,66707.0,71318.0
181,66703.0,71305.0
182,66699.0,71294.0
183,66694.0,71273.0
184,66689.0,71262.0
185,66683.0,71256.0
186,66675.0,71239.0
187,66668.0,71230.0
188,66662.0,71212.0
189,66659.0,71197.0
190,66658.0,71188.0
191,66656.0,71173.0
192,66660.0,71164.0
193,66650.0,71151.0
194,66644.0,71140.0
195,66636.0,71129.0
196,66629.0,71124.0
197,66626.0,71118.0
198,66624.0,71116.0
199,66628.0,71105.0
200,66620.0,71094.0
201,66614.0,77209.0
202,66612.0,75184.0
203,66612.0,74717.0
204,66611.0,74467.0
205,66606.0,74326.0
206,66598.0,74226.0
207,66596.0,74132.0
208,66593.0,74046.0
209,66589.0,73976.0
210,66583.0,73931.0
