iteration,PG_cost,PGGL_cost
670,65756.0,76085.0
671,65756.0,76085.0
672,65755.0,76084.0
673,65755.0,76081.0
674,65755.0,76077.0
675,65753.0,76078.0
676,65751.0,76075.0
677,65751.0,76073.0
678,65752.0,76076.0
679,65752.0,76069.0
680,65751.0,76068.0
681,65751.0,76068.0
682,65751.0,76069.0
683,65752.0,76065.0
684,65752.0,76064.0
685,65751.0,76064.0
686,65754.0,76063.0
687,65753.0,76062.0
688,65753.0,76062.0
689,65753.0,76063.0
690,65751.0,76060.0
691,65751.0,76057.0
692,65752.0,76058.0
693,65752.0,76057.0
694,65751.0,76054.0
695,65751.0,76056.0
696,65751.0,76055.0
697,65751.0,76052.0
698,65753.0,76055.0
699,65753.0,76050.0
700,65752.0,76052.0
701,65752.0,76044.0
702,65752.0,76046.0
703,65752.0,76043.0
704,65752.0,76041.0
705,65752.0,76043.0
706,65752.0,76044.0
707,65753.0,76043.0
708,65752.0,76040.0
709,65751.0,76039.0
710,65751.0,76038.0
711,65750.0,76040.0
712,65751.0,76038.0
713,65748.0,76038.0
714,65748.0,76038.0
715,65750.0,76036.0
716,65748.0,76036.0
717,65748.0,76031.0
718,65747.0,76035.0
719,65747.0,76032.0
720,65747.0,76035.0
721,65745.0,76030.0
722,65746.0,76030.0
723,65745.0,76027.0
724,65745.0,76030.0
725,65745.0,76026.0
726,65745.0,76030.0
727,65745.0,76029.0
728,65745.0,76026.0
729,65745.0,76028.0
730,65745.0,76028.0
731,65745.0,76023.0
732,65744.0,76019.0
733,65743.0,76017.0
734,65743.0,76020.0
735,65743.0,76018.0
736,65743.0,76017.0
737,65743.0,76017.0
738,65743.0,76020.0
739,65741.0,76019.0
740,65741.0,76015.0
741,65741.0,76019.0
742,65741.0,76014.0
743,65741.0,76012.0
744,65741.0,76012.0
745,65741.0,76012.0
746,65741.0,76011.0
747,65741.0,76010.0
748,65740.0,76011.0
749,65740.0,76011.0
750,65740.0,76009.0
751,65739.0,76007.0
752,65740.0,76006.0
753,65739.0,76005.0
754,65739.0,76004.0
755,65739.0,76002.0
756,65739.0,76005.0
757,65739.0,76002.0
758,65738.0,76003.0
759,65737.0,76001.0
760,65737.0,75997.0
761,65738.0,76001.0
762,65738.0,75996.0
763,65737.0,75995.0
764,65737.0,76000.0
765,65737.0,75999.0
766,65737.0,75995.0
767,65737.0,75997.0
768,65738.0,75995.0
769,65737.0,75995.0
770,65737.0,75997.0
771,65737.0,75991.0
772,65739.0,75996.0
773,65737.0,75994.0
774,65737.0,75994.0
775,65737.0,75992.0
776,65736.0,75991.0
777,65736.0,75986.0
778,65736.0,75988.0
779,65734.0,75986.0
780,65735.0,75985.0
781,65736.0,75980.0
782,65734.0,75981.0
783,65734.0,75978.0
784,65734.0,75979.0
785,65734.0,75979.0
786,65734.0,75979.0
787,65734.0,75975.0
788,65736.0,75974.0
789,65734.0,75975.0
790,65734.0,75977.0
791,65734.0,75974.0
792,65734.0,75972.0
793,65734.0,75971.0
794,65734.0,75973.0
795,65734.0,75970.0
796,65734.0,75970.0
797,65733.0,75969.0
798,65733.0,75968.0
799,65732.0,75966.0
800,65733.0,75966.0
801,65731.0,80788.0
802,65731.0,79928.0
803,65731.0,79687.0
804,65730.0,79585.0
805,65730.0,79515.0
806,65730.0,79469.0
807,65730.0,79437.0
808,65730.0,79412.0
809,65730.0,79381.0
810,65731.0,79371.0
811,65731.0,79355.0
812,65731.0,79345.0
813,65732.0,79331.0
814,65730.0,79319.0
815,65731.0,79308.0
816,65731.0,79291.0
817,65731.0,79279.0
818,65731.0,79273.0
819,65730.0,79264.0
820,65730.0,79250.0
821,65730.0,79244.0
822,65730.0,79239.0
823,65729.0,79225.0
824,65729.0,79218.0
825,65729.0,79210.0
826,65730.0,79204.0
827,65729.0,79203.0
828,65729.0,79197.0
829,65729.0,79198.0
830,65730.0,79196.0
831,65729.0,79182.0
832,65732.0,79181.0
833,65730.0,79180.0
834,65728.0,79175.0
835,65727.0,79169.0
836,65726.0,79165.0
837,65726.0,79162.0
838,65726.0,79162.0
839,65726.0,79156.0
840,65726.0,79152.0
841,65727.0,79151.0
842,65727.0,79145.0
843,65727.0,79143.0
844,65728.0,79141.0
845,65726.0,79140.0
846,65726.0,79138.0
847,65726.0,79142.0
848,65724.0,79136.0
849,65723.0,79129.0
850,65723.0,79127.0
851,65723.0,79126.0
852,65724.0,79123.0
853,65723.0,79125.0
854,65724.0,79124.0
855,65725.0,79122.0
856,65724.0,79122.0
857,65723.0,79115.0
858,65723.0,79114.0
859,65723.0,79114.0
