iteration,PG_cost,PGGL_cost
0,36523.0,36523.0
1,28500.0,27955.0
2,26507.0,26152.0
3,25421.0,25106.0
4,24685.0,24443.0
5,24007.0,23910.0
6,23488.0,23478.0
7,23147.0,23122.0
8,22799.0,22812.0
9,22482.0,22540.0
10,22243.0,22295.0
11,22055.0,22114.0
12,21866.0,21920.0
13,21688.0,21767.0
14,21531.0,21601.0
15,21362.0,21464.0
16,21229.0,21329.0
17,21097.0,21184.0
18,20977.0,21065.0
19,20869.0,20928.0
20,20777.0,20816.0
21,20672.0,20740.0
22,20579.0,20685.0
23,20490.0,20604.0
24,20394.0,20518.0
25,20303.0,20445.0
26,20222.0,20386.0
27,20157.0,20329.0
28,20079.0,20253.0
29,20025.0,20190.0
30,19968.0,20108.0
31,19913.0,20050.0
32,19868.0,19975.0
33,19816.0,19914.0
34,19764.0,19852.0
35,19726.0,19775.0
36,19674.0,19723.0
37,19610.0,19677.0
38,19558.0,19624.0
39,19510.0,19597.0
40,19483.0,19545.0
41,19459.0,19489.0
42,19428.0,19452.0
43,19391.0,19417.0
44,19346.0,19368.0
45,19306.0,19317.0
46,19265.0,19277.0
47,19231.0,19250.0
48,19203.0,19211.0
49,19170.0,19188.0
50,19132.0,19152.0
51,19109.0,19127.0
52,19084.0,19100.0
53,19046.0,19070.0
54,19018.0,19047.0
55,18991.0,19030.0
56,18956.0,18999.0
57,18928.0,18976.0
58,18900.0,18947.0
59,18870.0,18927.0
60,18847.0,18911.0
61,18813.0,18882.0
62,18783.0,18864.0
63,18759.0,18835.0
64,18740.0,18819.0
65,18714.0,18803.0
66,18693.0,18778.0
67,18664.0,18753.0
68,18638.0,18733.0
69,18623.0,18713.0
70,18611.0,18697.0
71,18590.0,18688.0
72,18573.0,18673.0
73,18553.0,18661.0
74,18535.0,18641.0
75,18516.0,18620.0
76,18493.0,18594.0
77,18477.0,18579.0
78,18466.0,18568.0
79,18454.0,18550.0
80,18438.0,18537.0
81,18423.0,18521.0
82,18411.0,18513.0
83,18390.0,18496.0
84,18378.0,18486.0
85,18363.0,18471.0
86,18354.0,18458.0
87,18343.0,18437.0
88,18327.0,18424.0
89,18314.0,18402.0
90,18289.0,18390.0
91,18276.0,18378.0
92,18264.0,18367.0
93,18246.0,18353.0
94,18237.0,18345.0
95,18227.0,18335.0
96,18213.0,18318.0
97,18194.0,18306.0
98,18176.0,18290.0
99,18164.0,18277.0
100,18155.0,18266.0
101,18147.0,18252.0
102,18136.0,18238.0
103,18129.0,18231.0
104,18112.0,18218.0
105,18105.0,18207.0
106,18094.0,18201.0
107,18082.0,18191.0
108,18076.0,18187.0
109,18064.0,18175.0
110,18054.0,18167.0
111,18038.0,18160.0
112,18032.0,18150.0
113,18022.0,18135.0
114,18015.0,18119.0
115,18009.0,18114.0
116,18002.0,18107.0
117,17982.0,18102.0
118,17965.0,18093.0
119,17957.0,18084.0
120,17948.0,18070.0
121,17944.0,18065.0
122,17935.0,18059.0
123,17924.0,18057.0
124,17915.0,18052.0
125,17907.0,18043.0
126,17896.0,18037.0
127,17889.0,18027.0
128,17881.0,18020.0
129,17879.0,18019.0
130,17871.0,18013.0
131,17861.0,18000.0
132,17854.0,17996.0
133,17844.0,17981.0
134,17834.0,17973.0
135,17830.0,17966.0
136,17820.0,17953.0
137,17815.0,17937.0
138,17807.0,17931.0
139,17803.0,17927.0
140,17795.0,17917.0
141,17786.0,17913.0
142,17782.0,17906.0
143,17778.0,17899.0
144,17771.0,17894.0
145,17767.0,17885.0
146,17761.0,17882.0
147,17753.0,17877.0
148,17748.0,17867.0
149,17746.0,17862.0
150,17743.0,17859.0
151,17738.0,17854.0
152,17723.0,17849.0
153,17716.0,17840.0
154,17709.0,17834.0
155,17704.0,17829.0
156,17698.0,17820.0
157,17694.0,17814.0
158,17685.0,17806.0
159,17680.0,17804.0
160,17671.0,17801.0
161,17667.0,17798.0
162,17665.0,17796.0
163,17655.0,17790.0
164,17646.0,17784.0
165,17643.0,17777.0
166,17643.0,17776.0
167,17637.0,17767.0
168,17633.0,17761.0
169,17629.0,17755.0
170,17624.0,17749.0
171,17620.0,17740.0
172,17617.0,17734.0
173,17612.0,17726.0
174,17607.0,17726.0
175,17602.0,17719.0
176,17599.0,17716.0
177,17592.0,17708.0
178,17583.0,17703.0
179,17576.0,17700.0
180,17574.0,17696.0
181,17568.0,17689.0
182,17563.0,17687.0
183,17562.0,17680.0
184,17554.0,17675.0
185,17549.0,17669.0
186,17547.0,17664.0
187,17537.0,17660.0
188,17533.0,17656.0
189,17524.0,17650.0
190,17517.0,17647.0
191,17513.0,17646.0
192,17512.0,17644.0
193,17509.0,17642.0
194,17503.0,17642.0
195,17500.0,17641.0
196,17497.0,17637.0
197,17493.0,17630.0
198,17492.0,17629.0
199,17489.0,17628.0
200,17487.0,17627.0
201,17479.0,19325.0
202,17479.0,18470.0
203,17474.0,18257.0
204,17473.0,18157.0
205,17471.0,18096.0
206,17467.0,18044.0
207,17461.0,18012.0
208,17457.0,17971.0
209,17455.0,17950.0
210,17451.0,17922.0
211,17450.0,17895.0
212,17449.0,17873.0
213,17447.0,17863.0
214,17443.0,17842.0
215,17442.0,17820.0
216,17436.0,17811.0
217,17432.0,17800.0
218,17430.0,17789.0
219,17428.0,17776.0
220,17427.0,17764.0
221,17425.0,17745.0
222,17426.0,17735.0
223,17420.0,17719.0
224,17418.0,17710.0
225,17418.0,17704.0
226,17413.0,17693.0
227,17407.0,17689.0
228,17400.0,17683.0
229,17399.0,17659.0
230,17398.0,17652.0
231,17395.0,17649.0
232,17392.0,17645.0
233,17391.0,17640.0
234,17390.0,17636.0
235,17386.0,17630.0
236,17384.0,17621.0
237,17382.0,17608.0
238,17377.0,17602.0
239,17374.0,17591.0
240,17373.0,17581.0
241,17372.0,17573.0
242,17371.0,17568.0
243,17368.0,17558.0
244,17361.0,17553.0
245,17360.0,17550.0
246,17360.0,17544.0
247,17356.0,17542.0
248,17352.0,17539.0
249,17350.0,17534.0
250,17348.0,17528.0
251,17345.0,17523.0
252,17339.0,17517.0
253,17336.0,17513.0
254,17336.0,17508.0
255,17334.0,17505.0
256,17333.0,17504.0
257,17333.0,17500.0
258,17333.0,17495.0
259,17328.0,17493.0
