circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,471.0,60.0,411.0,8.0,3.898120880126953
40,937.0,229.0,708.0,10.0,71.86720275878906
50,1432.0,409.0,1023.0,12.0,120.53418803215027
60,1844.0,503.0,1341.0,14.0,220.4989972114563
70,2538.0,1016.0,1522.0,16.0,280.66714811325073
80,3097.0,1377.0,1720.0,18.0,357.67780089378357
90,4016.0,2031.0,1985.0,20.0,119.75540280342102
100,4598.0,2287.0,2311.0,22.0,573.758056640625
